GHGRP FACILITY ID,PRIMARY_OPERATOR
1006570.0,MOLSON COORS BEVERAGE CO
1006572.0,SAINT-GOBAIN CORP
1006573.0,STEPAN CO
1006575.0,KOCH INDUSTRIES INC
1006577.0,XCEL ENERGY INC
1006578.0,OXBOW CARBON & MINERALS HOLDINGS INC
1006579.0,BLACK HILLS CORP
1006580.0,UNITED DAIRYMEN OF ARIZONA
1006586.0,BERKSHIRE HATHAWAY INC
1006588.0,AUTOZONE INC
1006589.0,NEBRASKA PUBLIC POWER DISTRICT
1006591.0,ORLANDO UTILITIES COMMISSION (INC)
1006593.0,ARKANSAS ELECTRIC COOPERATIVE CORP
1006594.0,LEPRINO FOODS CO
1006597.0,NASSA COUNTY BOARD OF COUNTY COMMISSIONERS
1006602.0,CITY OF LUBBOCK TEXAS TEXAS
1006604.0,BLACK HILLS CORP
1006608.0,ATLAS HOLDINGS LLC
1006609.0,MINNESOTA SOYBEAN PROCESSORS
1006610.0,MIDWEST ENERGY INC
1006611.0,MGM RESORTS INTERNATIONAL
1006614.0,JOHNS HOPKINS UNIVERSITY
1006615.0,CITY OF CORPUS CHRISTI TEXAS
1006617.0,CAMPBELL SOUP CO
1006621.0,WESTLAKE CHEMICAL CORP
1006625.0,CARGILL INC
1006626.0,INTERNATIONAL PAPER CO
1006627.0,MARATHON PETROLEUM CORP
1006628.0,CITY OF GLENDALE CALIFORNIA
1006629.0,CITY OF LONG BEACH CALIFORNIA
1006630.0,WEC Energy Group Inc
1006631.0,WEC Energy Group Inc
1006633.0,WEC Energy Group Inc
1006634.0,CITY OF IRVING TEXAS
1006636.0,MDU RESOURCES GROUP INC
1006637.0,CARGILL INC
1006638.0,SOUTHWEST GAS HOLDINGS INC
1006639.0,SOUTHWEST GAS HOLDINGS INC
1006640.0,SOUTHWEST GAS HOLDINGS INC
1006642.0,NATIONAL CEMENT CO INC
1006643.0,CORNING INC
1006644.0,ARKEMA DELAWARE INC
1006645.0,OLYMPUS HOLDINGS LLC
1006646.0,US GOVERNMENT
1006647.0,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY
1006649.0,NOVO POWER
1006650.0,AUSTIN ENERGY CORP
1006652.0,GOLDEN SPREAD ELECTRIC COOPERATIVE INC
1006653.0,NORTHEAST SOLITE CORP
1006654.0,CITY OF HASTINGS NEBRASKA
1006655.0,US GOVERNMENT
1006656.0,LYONDELLBASELL INDUSTRIES INC
1006657.0,Vistra Corp
1006659.0,ARGOS USA LLC
1006660.0,NEBRASKA PUBLIC POWER DISTRICT
1006661.0,REPUBLIC SERVICES INC
1006662.0,TRENTON AGRI PRODUCTS LLC
1006663.0,CITY OF DOVER OHIO
1006664.0,SOLVAY HOLDING INC
1006665.0,3M CO
1006666.0,CENTURY ALUMINUM CO
1006667.0,CUTRALE CITRUS JUICES USA INC
1006668.0,GRAPHIC PACKAGING HOLDING CO
1006669.0,TAIHEIYO CEMENT USA INC
1006670.0,KALAELOA PARTNERS LP
1006671.0,CHS INC
1006672.0,POET LLC
1006673.0,INTERNATIONAL FLAVORS & FRAGRANCES INC
1006675.0,MEXICHEM FLUOR INC
1006678.0,GENERAL ELECTRIC CO
1006682.0,ENERGY TRANSFER LP
1006683.0,THE WASHINGTON UNIVERSITY
1006685.0,MAYO CLINIC
1006686.0,MAYO CLINIC
1006687.0,MOUNTAINEER GAS CO
1006688.0,INTERIOR GAS UTILITY
1006689.0,DENBURY INC
1006690.0,NBPCO HOLDINGS LLC
1006691.0,FORMOSA PLASTICS CORP USA
1006693.0,CITY OF AUSTIN
1006694.0,GREEN PLAINS INC
1006695.0,CMS ENERGY CORP
1006696.0,Enbridge (US) Inc
1006697.0,M6 Midstream LLC
1006698.0,Enbridge (US) Inc
1006699.0,CARGILL INC
1006700.0,CHILDREN'S HOSPITAL MEDICAL CENTER
1006702.0,NEXTERA ENERGY INC
1006703.0,INTERNATIONAL PAPER CO
1006704.0,SPANGLER COMPANIES INC
1006705.0,CAPITAL POWER INVESTMENTS LLC
1006706.0,CPN MANAGEMENT LP
1006707.0,"LS Power Development, LLC"
1006708.0,COMMERCIAL METALS CO
1006709.0,COLT MIDSTREAM LLC
1006711.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1006715.0,"LS Power Development, LLC"
1006721.0,ENTERGY CORP
1006722.0,JBA USA HOLDINGS LLC
1006724.0,SANTA FE SOLID WASTE MANAGEMENT AGENCY
1006725.0,TALEN ENERGY CORP
1006728.0,HOMER CITY GENERATION LP
1006730.0,ENERGY TRANSFER LP
1006731.0,GRAPHIC PACKAGING HOLDING CO
1006732.0,LINDE INC
1006733.0,US OF AMERICA ACTING BY & THROUGH THE ARCHITECT OF THE CAPITOL
1006735.0,EVERGY INC
1006737.0,GRANGER ASSOCIATES INC
1006738.0,EAGLE MATERIALS INC
1006739.0,CITY OF DALTON GEORGIA
1006740.0,ESSENTIAL UTILITIES INC
1006741.0,NESTLE HOLDINGS INC
1006744.0,WASTE MANAGEMENT INC
1006746.0,REPUBLIC SERVICES INC
1006747.0,REPUBLIC SERVICES INC
1006748.0,WILKES COUNTY NORTH CAROLINA
1006749.0,CERRO GORDO COUNTY OF (INC)
1006750.0,TRC CYPRESS GROUP
1006752.0,FORD MOTOR CO
1006754.0,FORD MOTOR CO
1006757.0,Enbridge (US) Inc
1006758.0,REPUBLIC SERVICES INC
1006759.0,KENT STATE UNIVERSITY
1006760.0,INTERNATIONAL PAPER CO
1006761.0,NUCOR CORP
1006762.0,BATESVILLE NATURAL GAS
1006763.0,COUNTY OF KOOTENAI IDAHO
1006764.0,UNIVERSITY OF OKLAHOMA
1006766.0,REPUBLIC SERVICES INC
1006767.0,NISSAN NORTH AMERICA INC
1006768.0,"Tremolo Energy, LLC"
1006770.0,TEXAS PETROLEUM INVESTMENT CO
1006771.0,TECO ENERGY INC
1006772.0,COVANTA HOLDING CORP
1006774.0,XCEL ENERGY INC
1006775.0,JERA ENERGY AMERICA LLC
1006776.0,INTERNATIONAL PAPER CO
1006777.0,APEX ENVIRONMENTAL LLC
1006778.0,ALLEGHENY TECHNOLOGIES INC
1006780.0,BOARD OF REGENTS OF THE UNIVERSITY SYSTEM OF GEORGIA
1006781.0,Enbridge (US) Inc
1006782.0,Enbridge (US) Inc
1006783.0,TYSON FOODS INC
1006784.0,THE RENCO GROUP INC
1006785.0,SNYDER ASSOCIATED COS INC
1006787.0,BIG RIVER RESOURCES LLC
1006788.0,INTERNATIONAL PAPER CO
1006789.0,CITY OF HENDERSON KENTUCKY
1006790.0,WASTE MANAGEMENT INC
1006791.0,OGE ENERGY CORP
1006793.0,OAK RIDGE UTILITY DISTRICT INC
1006794.0,ENERGY TRANSITION & ENVIRONMENTAL MANAGEMENT LLC
1006795.0,M6 Midstream LLC
1006796.0,WASTE CONNECTIONS US INC
1006797.0,ARKEMA DELAWARE INC
1006798.0,PHILLIPS 66
1006799.0,IACX ENERGY LLC
1006800.0,ENBRIDGE (US) INC
1006801.0,EXXON MOBIL CORP
1006802.0,NEXTERA ENERGY INC
1006803.0,INTERNATIONAL PAPER CO
1006804.0,BERKSHIRE HATHAWAY INC
1006805.0,GALLATIN COUNTY SOLID WASTE MANAGEMENT DISTRICT
1006806.0,BOROUGH OF FAIRBANKS NORTH STAR
1006808.0,NEXTERA ENERGY INC
1006809.0,FARMERS UNION INDUSTRIES LLC
1006810.0,STOELZLE GLASS USA INC
1006811.0,BERKSHIRE HATHAWAY INC
1006813.0,SPANGLER COMPANIES INC
1006814.0,LYONDELLBASELL INDUSTRIES INC
1006815.0,HOLCIM PARTICIPATIONS (US) INC
1006816.0,LEON COUNTY FLORIDA
1006817.0,CITY OF DALLAS TEXAS
1006818.0,EAST PENN MANUFACTURING CO INC
1006819.0,LEPRINO FOODS CO
1006824.0,Enbridge (US) Inc
1006825.0,GOLDEN TRIANGLE ENERGY LLC
1006826.0,CITY OF FOLEY ALABAMA
1006827.0,COVESTRO LCC
1006828.0,BRISTOL-MYERS SQUIBB CO
1006829.0,KAMIN HOLDCO LLC
1006834.0,TWIN LANDFILL CORP
1006836.0,CALIFORNIA DAIRIES INC
1006838.0,HILCORP ENERGY CO
1006840.0,STONEPEAK CERAMICS INC
1006841.0,Enbridge (US) Inc
1006842.0,TAIHEIYO CEMENT USA INC
1006843.0,PHILLIPS 66
1006844.0,IKAV Impact USA Inc
1006845.0,CPPIB Vedder US Holdings LLC
1006846.0,"Oaktree Capital Group, LLC"
1006847.0,SAPUTO CHEESE USA INC
1006848.0,CARMEUSE LIME INC
1006851.0,COUNTY OF LEFLORE MISSISSIPPI
1006852.0,EVERGY INC
1006853.0,CENTURY ALUMINUM CO
1006856.0,LION COPOLYMER HOLDINGS LLC
1006858.0,CITY OF ATLANTA GEORGIA
1006859.0,COUNTY OF POLK FLORIDA
1006860.0,LIVE OAK LTD
1006861.0,DEMENNO KERDOON
1006862.0,CITY OF ALEXANDRIA LOUISIANA
1006864.0,Vistra Corp
1006865.0,CAVENDISH AMERICA INC
1006866.0,INEOS PIGMENTS USA INC
1006867.0,CELANESE CORP
1006868.0,NRG ENERGY INC
1006869.0,PANWEST NCA2 HOLDINGS LLC
1006872.0,US GOVERNMENT
1006873.0,STATE OF CALIFORNIA
1006874.0,SOUTH DAKOTA SOYBEAN PROCESSORS LLC
1006876.0,WASTE MANAGEMENT INC
1006877.0,AMERICAN CRYSTAL SUGAR CO
1006878.0,AMERICAN CRYSTAL SUGAR CO
1006879.0,PLAINS GP HOLDINGS LP
1006881.0,MARION COUNTY BOARD OF COUNTY COMMISSIONERS
1006883.0,ARMSTRONG WORLD INDUSTRIES INC
1006885.0,SYLVAMO NORTH AMERICA LLC
1006887.0,ATMOS ENERGY CORP
1006890.0,OQ CORP
1006891.0,ARAMCO SERVICES CO
1006892.0,INTERNATIONAL PAPER CO
1006896.0,CONAGRA BRANDS INC
1006899.0,REPUBLIC SERVICES INC
1006901.0,CHARTER MANUFACTURING CO INC
1006902.0,COMMONWEALTH OF MASSACHUSETTS
1006904.0,ANHEUSER-BUSCH COS LLC
1006905.0,PHILLIPS 66
1006906.0,COMMERCIAL METALS CO
1006910.0,COUNTY OF OSWEGO NEW YORK
1006911.0,LHOIST NORTH AMERICA INC
1006912.0,POET LLC
1006914.0,CPPIB Vedder US Holdings LLC
1006915.0,ARCLIGHT ENERGY PARTNERS FUND VII LP
1006917.0,INTERNATIONAL FLAVORS & FRAGRANCES INC
1006918.0,ENERGY TRANSFER LP
1006919.0,MICHELIN NORTH AMERICA INC
1006921.0,ENERGY TRANSFER LP
1006922.0,ENERGY TRANSFER LP
1006923.0,ENERGY TRANSFER LP
1006925.0,XCEL ENERGY INC
1006926.0,ENERGY TRANSFER LP
1006927.0,NRG ENERGY INC
1006928.0,KINDER MORGAN INC
1006931.0,ENERGY TRANSFER LP
1006932.0,PAR PACIFIC HOLDINGS INC
1006933.0,Vistra Corp
1006935.0,THE SOUTHERN CO
1006936.0,SSI MGMT CO LLC
1006938.0,US GOVERNMENT
1006939.0,CPN MANAGEMENT LP
1006941.0,PFIZER INC
1006942.0,FRONT RANGE ENERGY LLC
1006943.0,AIR PRODUCTS & CHEMICALS INC
1006946.0,VALERO ENERGY CORP
1006947.0,FREEPORT-MCMORAN INC
1006948.0,STATE OF OHIO
1006949.0,ARCLIGHT ENERGY PARTNERS FUND VII LP
1006950.0,HEOROT POWER HOLDINGS LLC
1006951.0,CLEVELAND-CLIFFS INC
1006953.0,THE WILLIAMS COS INC
1006954.0,THE WILLIAMS COS INC
1006955.0,STATE OF LOUISIANA
1006956.0,HILCORP ENERGY CO
1006957.0,CITY OF MONTGOMERY ALABAMA
1006958.0,WESTROCK CO
1006959.0,VALERO ENERGY CORP
1006961.0,DELEK US HOLDINGS INC
1006962.0,KOCH INDUSTRIES INC
1006963.0,WASTE MANAGEMENT INC
1006964.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1006965.0,USG CORP
1006966.0,EL PASO ELECTRIC CO
1006967.0,CHEVRON CORP
1006968.0,LANXESS CORP
1006969.0,BURLINGTON COUNTY NEW JERSEY
1006970.0,NESTLE HOLDINGS INC
1006971.0,US GOVERNMENT
1006972.0,STEEL DYNAMICS INC
1006973.0,THE WILLIAMS COS INC
1006974.0,TOWN OF SOMERVILLE TENNESSEE
1006975.0,KOCH INDUSTRIES INC
1006977.0,COUNTY OF MESA COLORADO
1006978.0,CITY OF GREENSBORO NORTH CAROLINA
1006979.0,WASTE MANAGEMENT INC
1006980.0,CADILLAC CASTING INC
1006981.0,J-POWER USA DEVELOPMENT CO LTD
1006983.0,CPN MANAGEMENT LP
1006985.0,KOCH INDUSTRIES INC
1006987.0,MUNICIPAL UTILITIES BOARD OF DECATUR MORGAN COUNTY ALABAMA
1006988.0,WESTROCK CO
1006989.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1006990.0,REPUBLIC SERVICES INC
1006992.0,YORK COUNTY NATURAL GAS AUTHORITY
1006993.0,REPUBLIC SERVICES INC
1006994.0,PRATT INDUSTRIES INC
1006996.0,ROWAN COUNTY NORTH CAROLINA
1006997.0,THE WILLIAMS COS INC
1006998.0,WILLIAMS COS INC (THE)
1006999.0,DOMINION ENERGY INC
1007000.0,PAR PACIFIC HOLDINGS INC
1007001.0,COUNTY OF LANE OREGON
1007002.0,SHELL USA
1007003.0,THE WILLIAMS COS INC
1007004.0,THE WILLIAMS COS INC
1007005.0,THE WILLIAMS COS INC
1007006.0,THE WILLIAMS COS INC
1007007.0,COUNTY OF FULTON GEORGIA
1007008.0,RED APPLE GROUP INC
1007011.0,CITY OF RENSSELAER GAS UTILITY
1007014.0,JBA USA HOLDINGS LLC
1007015.0,REPUBLIC SERVICES INC
1007016.0,THE WILLIAMS COS INC
1007017.0,ARCLIGHT ENERGY PARTNERS FUND VI LP
1007018.0,CITY OF BIRMINGHAM ALABAMA
1007019.0,UNIFIED GOVERNMENT OF WYANDOTTE COUNTY KANSAS
1007020.0,CITY OF MURRAY KENTUCKY
1007021.0,CITY OF HUMBOLDT CALIFORNIA
1007023.0,REPUBLIC SERVICES INC
1007024.0,REPUBLIC SERVICES INC
1007025.0,CPN MANAGEMENT LP
1007026.0,REPUBLIC SERVICES INC
1007027.0,REPUBLIC SERVICES INC
1007028.0,REPUBLIC SERVICES INC
1007029.0,WICOMICO COUNTY MARYLAND
1007030.0,TYSON FOODS INC
1007031.0,DOW INC
1007035.0,AVANGRID INC
1007039.0,NORTHWEST NATURAL HOLDING CO
1007040.0,REPUBLIC SERVICES INC
1007041.0,EVONIK CORP
1007042.0,THE WILLIAMS COS INC
1007043.0,THE WILLIAMS COS INC
1007044.0,REPUBLIC SERVICES INC
1007046.0,KOCH INDUSTRIES INC
1007048.0,THE WILLIAMS COS INC
1007049.0,THE WILLIAMS COS INC
1007050.0,SEWERAGE & WATER BOARD OF NEW ORLEANS
1007052.0,TITAN AMERICA LLC
1007053.0,ARCLIGHT ENERGY PARTNERS FUND VI LP
1007054.0,REPUBLIC SERVICES INC
1007055.0,SAINT-GOBAIN CORP
1007058.0,LS POWER EQUITY PARTNERS LP
1007059.0,VALERO ENERGY CORP
1007060.0,REPUBLIC SERVICES INC
1007061.0,REPUBLIC SERVICES INC
1007062.0,REPUBLIC SERVICES INC
1007063.0,POET LLC
1007064.0,SYMRISE INC
1007066.0,SOUTH ALABAMA GAS DISTRICT
1007068.0,GOLDEN VALLEY ELECTRIC ASSOC INC
1007069.0,ND PAPER LLC
1007071.0,CONSOLIDATED EDISON INC
1007072.0,CLEAN HARBORS INC
1007073.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1007074.0,SASOL USA CORP
1007075.0,COUNTY OF OUTAGAMIE WISCONSIN
1007080.0,SPECTRA ENERGY LLC
1007081.0,THE WILLIAMS COS INC
1007082.0,SHELBY COUNTY COMMISSION (LOCAL GOVERNMENT) ALABAMA
1007084.0,MUNICIPALITY OF FAJARDO
1007086.0,THE DAY & ZIMMERMANN GROUP INC
1007087.0,SYRACUSE UNIVERSITY
1007088.0,SHOOSMITH BROS INC
1007089.0,HOLLINGSWORTH & VOSE CO
1007090.0,CITY OF RICHLAND WASHINGTON
1007092.0,THE WILLIAMS COS INC
1007093.0,ACE ETHANOL LLC
1007094.0,BOYD COUNTY SANITARY LANDFILL INC
1007096.0,COUNTY OF STAFFORD VIRGINIA
1007098.0,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE
1007100.0,MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA
1007102.0,BERKSHIRE HATHAWAY INC
1007103.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1007104.0,ENERGY TRANSFER LP
1007107.0,EVERSOURCE ENERGY
1007112.0,REPUBLIC SERVICES INC
1007113.0,LINDE INC
1007114.0,SPIRIT AEROSYSTEMS HOLDINGS INC
1007118.0,CORNING ENERGY CORP
1007120.0,CULLMAN JEFFERSON COUNTIES GAS DISTRICT INC
1007121.0,MUNICIPALITY OF CAROLINA
1007124.0,W I TAYLOR COUNTY LANDFILL LLC
1007125.0,SEMPRA ENERGY INC
1007128.0,SALINAS VALLEY SOLID WASTE AUTHORITY
1007129.0,JERRITT CANYON GOLD LLC
1007135.0,KOCH INDUSTRIES INC
1007136.0,CITY OF CLEARWATER FLORIDA
1007137.0,LCY ELASTOMERS LP
1007139.0,MUNICIPALITY DE SAN JUAN
1007141.0,STATE OF NORTH DAKOTA
1007144.0,LINCOLN ELECTRIC SYSTEM
1007147.0,LOUISVILLE MEDICAL CENTER INC
1007148.0,JM HUBER CORP
1007149.0,GREAT LAKES WATER AUTHORITY
1007153.0,LOWER COLORADO RIVER AUTHORITY
1007154.0,CITY OF EL PASO TEXAS
1007155.0,Vistra Corp
1007156.0,ALLIANCE ENERGY GROUP LLC
1007157.0,ALLIANCE ENERGY GROUP LLC
1007159.0,NEXTERA ENERGY INC
1007160.0,GRANT COUNTY WASHINGTON
1007161.0,PNM RESOURCES INC
1007163.0,STATE OF NEBRASKA
1007164.0,ERACHEM COMILOG INC
1007171.0,NEXTERA ENERGY INC
1007173.0,PACIFIC GAS & ELECTRIC CO
1007174.0,ARCH RESOURCES INC
1007176.0,HOOD COS INC
1007177.0,CLEVELAND-CLIFFS INC
1007178.0,ALABAMA MUNICIPAL ELECTRIC AUTHORITY
1007179.0,NEBRASKA PUBLIC POWER DISTRICT
1007180.0,DUKE ENERGY CORP
1007183.0,OLD DOMINION ELECTRIC COOPERATIVE
1007184.0,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY
1007187.0,UNS ENERGY CORP
1007188.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1007189.0,CITY OF TALLAHASSEE FLORIDA
1007191.0,KINDER MORGAN INC
1007192.0,COUNTY OF ALLEN KANSAS
1007193.0,CONSTELLIUM NV
1007195.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1007196.0,PHOENIX PAPER WICKLIFFE LLC
1007200.0,REC SILICON INC
1007202.0,AMEREN CORP
1007203.0,AMERICAN ELECTRIC POWER CO INC
1007205.0,VICINITY ENERGY INC
1007206.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1007207.0,XCEL ENERGY INC
1007208.0,ALAMO CEMENT CO
1007209.0,AMEREN CORP
1007212.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1007214.0,KOCH INDUSTRIES INC
1007216.0,EAGLE MATERIALS INC
1007217.0,HF SINCLAIR CORP
1007218.0,HF SINCLAIR CORP
1007219.0,ST LUCIE COUNTY COMMISSIONERS
1007220.0,CARGILL INC
1007221.0,GUAM POWER AUTHORITY
1007222.0,BEYNON FARM PRODUCTS CORP
1007223.0,ASP GREDE ACQUISITIONCO LLC
1007224.0,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD
1007225.0,WASTE MANAGEMENT INC
1007226.0,INTERNATIONAL PAPER CO
1007227.0,POWERSOUTH ENERGY COOPERATIVE
1007230.0,MATHESON TRI-GAS INC
1007232.0,CORNELL UNIVERSITY
1007233.0,CPN MANAGEMENT LP
1007240.0,HARDIN COUNTY FISCAL COURT
1007242.0,WALLEYE POWER LLC
1007243.0,NRG ENERGY INC
1007245.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1007246.0,DUKE ENERGY CORP
1007247.0,ENTERGY CORP
1007253.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1007255.0,NEXTERA ENERGY INC
1007261.0,SALEM COUNTY IMPROVEMENT AUTHORITY
1007262.0,PELICAN RENEWABLES LLC
1007263.0,ALTO INGREDIENTS INC
1007264.0,ALTO INGREDIENTS INC
1007266.0,INTERNATIONAL PAPER CO
1007270.0,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC
1007271.0,BRISTOL-MYERS SQUIBB CO
1007272.0,MOHAWK INDUSTRIES INC
1007273.0,AHLSTROM-MUNKSJO NORTH AMERICA SPECIALTY SOLUTIONS LLC
1007274.0,REPUBLIC SERVICES INC
1007276.0,CITY OF EDINBURG SOLD WASTE DEPARTMENT
1007277.0,KELLOGG CO
1007281.0,NORTHWEST ALABAMA GAS DISTRICT
1007282.0,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT
1007283.0,ALCOA CORP
1007284.0,WASTE MANAGEMENT INC
1007286.0,MATHESON TRI-GAS INC
1007287.0,DTE ENERGY CO
1007288.0,W&T OFFSHORE INC
1007290.0,CITY OF TIFTON GEORGIA
1007291.0,HOWARD COUNTY OF MARYLAND (INC)
1007293.0,GEORGIA ENERGY COOP
1007295.0,CMS ENERGY CORP
1007298.0,MIDDLESEX COUNTY UTILITIES AUTHORITY
1007299.0,PINNACLE WEST CAPITAL CORP
1007300.0,BASTROP ENERGY PARTNERS LP
1007302.0,Vistra Corp
1007303.0,CLECO CORPORATE HOLDINGS LLC
1007304.0,NISOURCE INC
1007305.0,ENTERGY CORP
1007306.0,NORTHWESTERN CORP
1007307.0,Vistra Corp
1007308.0,DAIRYLAND POWER COOPERATIVE
1007309.0,BIG RIVERS ELECTRIC CORP
1007310.0,TRANSALTA USA INC
1007312.0,MIDDLE RIVER POWER LLC
1007314.0,MINNESOTA MUNICIPAL POWER AGENCY
1007315.0,TURLOCK IRRIGATION DISTRICT EMPLOYEES ASSOC
1007317.0,NEXTERA ENERGY INC
1007318.0,CITY OF VERNON CALIFORNIA
1007319.0,CITY OF MEMPHIS TENNESSEE
1007321.0,TEXAS PETROLEUM INVESTMENT CO
1007322.0,PBF ENERGY INC
1007323.0,EIF CHANNELVIEW COGENERATION LLC
1007324.0,"Riesel Holdco, LLC"
1007325.0,EMERY OLEOCHEMICALS LLC
1007327.0,LAFAYETTE CITY PARISH CONSOLIDATED GOVERNMENT
1007328.0,LEA POWER PARTNERS LLC
1007329.0,PBF ENERGY INC
1007330.0,ARCLIGHT ENERGY PARTNERS FUND VII LP
1007332.0,COUNTY OF ELKHART INDIANA
1007333.0,AGC AMERICA INC
1007339.0,BP AMERICA INC
1007341.0,MUNICIPALITY OF ANCHORAGE - SOLID WASTE SERVICE
1007343.0,NOURYON SURFACE CHEMISTRY LLC
1007345.0,WASTE CONNECTIONS US INC
1007346.0,AUSTIN WHITE LIME CO
1007348.0,OPTIMUS STEEL LLC
1007352.0,TARGA RESOURCES CORP
1007355.0,UNIVERSITY OF SOUTH CAROLINA
1007356.0,UGI CORP
1007357.0,REPUBLIC SERVICES INC
1007358.0,MIDDLE RIVER POWER LLC
1007359.0,AMERICAN ELECTRIC POWER CO INC
1007360.0,"LS Power Development, LLC"
1007361.0,NISOURCE INC
1007367.0,ONEOK INC
1007370.0,THE SOUTHERN CO
1007371.0,HILCORP ENERGY CO
1007374.0,CMS ENERGY CORP
1007376.0,CPS ENERGY
1007379.0,IDACORP INC
1007381.0,WEC Energy Group Inc
1007382.0,CULLMAN ENVIRONMENTAL INC
1007383.0,SOUTHWEST GENERATION OPERATING CO LLC
1007385.0,NEW YORK STATE
1007388.0,EMPIRE ACQUISITION LLC
1007390.0,MARATHON PETROLEUM CORP
1007391.0,INTERNATIONAL PAPER CO
1007392.0,DTE ENERGY CO
1007393.0,HYUNDAI MOTOR AMERICA
1007394.0,TRANSCANADA PIPELINE USA LTD
1007396.0,ENTERPRISE PRODUCTS PARTNERS LP
1007397.0,COUNTY OF ORANGE VIRGINIA
1007399.0,ENERGY TRANSFER LP
1007401.0,ALTIVIA CORP
1007402.0,BUNGE NORTH AMERICA INC
1007404.0,EAGLE MATERIALS INC
1007411.0,PACIFIC GAS & ELECTRIC CO
1007416.0,OGE ENERGY CORP
1007419.0,ALLIANT ENERGY CORP
1007420.0,MDU RESOURCES GROUP INC
1007422.0,Vistra Corp
1007424.0,SAN BERNARDINO COUNTY SOLID WASTEDIV
1007427.0,"Reorganized Heritage TopCo, LLC"
1007429.0,REMC ASSETS LP
1007430.0,KINDER MORGAN INC
1007431.0,CITY OF HUTCHINSON MINNESOTA
1007434.0,CITY OF GARLAND TEXAS
1007435.0,Vistra Corp
1007436.0,GREAT PLAINS ENERGY SERVICES INC
1007437.0,KINDER MORGAN INC
1007438.0,Eastman Chemical Co
1007439.0,NORTHWESTERN CORP
1007440.0,REPUBLIC SERVICES INC
1007441.0,TARGA RESOURCES CORP
1007442.0,COOPER RIVER PARTNERS LLC
1007445.0,OKLAHOMA MUNICIPAL POWER AUTHORITY
1007447.0,MORRISTOWN-HAMBLEN COUNTY SOLID WASTE SYSTEM
1007448.0,CHESAPEAKE UTILITIES CORP
1007449.0,"CLEARFORK MIDSTREAM, LLC"
1007450.0,THE WILLIAMS COS INC
1007452.0,PUERTO RICO ELECTRIC POWER AUTHORITY
1007453.0,KOCH INDUSTRIES INC
1007454.0,"LS Power Development, LLC"
1007455.0,UNIFIED GOVERNMENT OF WYANDOTTE COUNTY KANSAS
1007457.0,US GOVERNMENT
1007458.0,ARAMCO SERVICES CO
1007461.0,STANISLAUS FOOD PRODUCTS CO
1007462.0,PEL GULF COAST LLC
1007466.0,DELTA AIR LINES INC
1007467.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1007469.0,PACIFIC GAS & ELECTRIC CO
1007471.0,NEXTERA ENERGY INC
1007472.0,ARCH RESOURCES INC
1007476.0,LIME ROCK RESOURCES A LP
1007479.0,CONOCOPHILLIPS
1007482.0,CONOCOPHILLIPS
1007484.0,HILCORP ENERGY CO
1007485.0,CONOCOPHILLIPS
1007496.0,PRODUCERS MIDSTREAM II LLC
1007499.0,O-I GLASS INC
1007501.0,Vistra Corp
1007503.0,Vistra Corp
1007504.0,Vistra Corp
1007505.0,Vistra Corp
1007506.0,PHILLIPS 66
1007511.0,SABIC US HOLDINGS LP
1007512.0,INGEVITY CORP
1007513.0,THE WILLIAMS COS INC
1007514.0,ABBVIE INC
1007515.0,HP HOOD LLC
1007518.0,PHILLIPS 66
1007519.0,SYCAMORE GAS CO
1007520.0,REPUBLIC SERVICES INC
1007521.0,REPUBLIC SERVICES INC
1007523.0,CHIEF INDUSTRIES INC
1007525.0,POET LLC
1007526.0,COEUR MINING INC
1007527.0,SEMICONDUCTOR COMPONENT INDUSTRIES
1007529.0,PLYMOUTH ENERGY LLC
1007530.0,HEARTHSTONE UTILITIES INC
1007535.0,CMS ENERGY CORP
1007536.0,PG&E CORP
1007537.0,ENERGY TRANSFER LP
1007538.0,TYR ENERGY INC
1007539.0,ECOVYST INC
1007540.0,BARRICK GOLD OF NORTH AMERICA INC
1007542.0,EXXON MOBIL CORP
1007543.0,STATE OF ARIZONA LAND DEPARTME
1007544.0,FCA NORTH AMERICA HOLDINGS LLC
1007546.0,NORTHEAST NEBRASKA SOLID WASTE COALITION
1007548.0,BRIDGESTONE AMERICAS INC
1007549.0,BERKSHIRE HATHAWAY INC
